id,devid,period,rstart,rstop,status,biconnected,top,tenure,colaborators,knum,aknum,clus_sq,clus_dot,clus_red,degree,contributions,dcentrality,betweenness,closeness
47,Gustavo Niemeyer,15,14,15,0,1,0,4,37,4,4.717803519819545,0.7333333333333333,0.04224472272111577,1.0,5,247,0.0032198142414860682,7.664558224774415e-06,7.664558224774415e-06
17,Lars Gustäbel,15,14,15,0,1,0,6,38,3,3.6496242179404783,0.17721518987341772,0.038984604403932095,1.0,3,763,0.0019318885448916408,2.6584926252055362e-06,2.6584926252055362e-06
24,Thomas Wouters,15,14,15,0,1,1,6,51,9,10.548571428571428,0.1101218437906063,0.04728946197018321,0.31760283843346787,1541,335522,0.9923467492260061,1.0,1.0
63,Vinay Sajip,15,14,15,0,1,0,2,37,5,6.0442186212578966,0.5447761194029851,0.0357144103839408,1.0,7,1147,0.004507739938080495,1.6839173485348038e-05,1.6839173485348038e-05
7,Jeremy Hylton,15,14,15,0,1,0,9,22,7,8.503951367781156,0.49774436090225566,0.03262792237230025,0.9538461538461539,26,4715,0.016743034055727555,0.00022955628489709624,0.00022955628489709624
31,Trent Mick,15,14,15,0,1,0,6,38,4,4.717803519819545,0.6421404682274248,0.020308684653721435,1.0,18,1015,0.011591331269349846,0.00010792497431610756,0.00010792497431610756
64,Matthias Klose,15,14,15,0,1,0,2,38,4,4.717803519819545,0.4666666666666667,0.03138520375342456,1.0,11,1025,0.00708359133126935,5.521484547656499e-05,5.521484547656499e-05
76,George Yoshida,15,14,15,0,1,0,0,39,7,8.503951367781156,0.2977549467275495,0.0342275426634663,0.9568151147098515,39,552,0.02511455108359133,0.000754386987362005,0.000754386987362005
77,Matt Fleming,15,14,15,1,1,0,0,39,3,3.6496242179404783,0.3010752688172043,0.03697517516815748,1.0,4,32,0.0025758513931888544,7.160141531575108e-06,7.160141531575108e-06
49,Andrew MacIntyre,15,14,15,0,1,0,4,38,6,7.282460334709846,0.496468213925328,0.023466533455701724,1.0,22,3495,0.0141671826625387,0.00013645971031257494,0.00013645971031257494
78,Ronald Oussoren,15,14,15,0,1,1,0,44,9,10.548571428571428,0.649138487511793,0.020021005579013845,0.9525559366323697,157,28371,0.10110216718266253,0.010417068585801301,0.010417068585801301
37,Neal Norwitz,15,14,15,0,1,1,5,50,9,10.548571428571428,0.31831635147607507,0.0466603289555447,0.708764380831597,665,46734,0.428235294117647,0.219768297969688,0.219768297969688
53,Andrew McNamara,15,14,15,1,0,0,3,7,1,1,0.0,0.07775039333408844,0.0,1,18,0.0006439628482972136,0.0,0.0
20,Martin v. Löwis,15,14,15,0,1,1,6,48,9,10.548571428571428,0.29247095993123096,0.041024263545741554,0.42704939040017575,573,184278,0.36899071207430334,0.2970840984684823,0.2970840984684823
21,Marc-André Lemburg,15,14,15,0,1,0,6,42,8,9.445912653975364,0.2585581957309706,0.03796502411106918,0.9444444444444444,36,31436,0.023182662538699692,0.001828731842433064,0.001828731842433064
79,Andrew Dalke,15,14,15,1,1,0,0,16,3,3.6496242179404783,0.896551724137931,0.028346983982771534,1.0,3,681,0.0019318885448916408,6.011207251687415e-07,6.011207251687415e-07
51,Raymond Hettinger,15,14,15,0,1,0,4,40,7,8.503951367781156,0.2412818096135721,0.04017375115283736,1.0,19,900,0.012235294117647058,0.0001188365087874607,0.0001188365087874607
80,Kristján Valur Jónsson,15,14,15,0,1,0,0,27,7,8.503951367781156,0.5821210699202253,0.020869187815991275,1.0,47,23882,0.030266253869969038,0.0004883559816465319,0.0004883559816465319
54,Brett Cannon,15,14,15,0,1,1,3,44,9,10.548571428571428,0.30743751174591244,0.04423924618289768,0.8568153764768118,107,4534,0.06890402476780184,0.011968129074847794,0.011968129074847794
73,Georg Brandl,15,14,15,0,1,1,1,50,9,10.548571428571428,0.3197296853875181,0.04820312877643565,0.7810995808854481,468,31045,0.3013746130030959,0.11687821913741567,0.11687821913741567
23,Thomas Heller,15,14,15,0,1,1,6,43,9,10.548571428571428,0.36856696406068856,0.023998234190165876,0.45809903863595136,149,64821,0.09595046439628482,0.06422165510289417,0.06422165510289417
38,Anthony Baxter,15,14,15,0,1,1,5,48,9,10.548571428571428,0.3320264105292309,0.04378854140241623,0.9517241379310345,145,27131,0.09337461300309596,0.009279439704619804,0.009279439704619804
55,Armin Rigo,15,14,15,0,1,1,3,45,9,10.548571428571428,0.3868937562224435,0.03924683302262455,0.7937373737373737,100,4926,0.06439628482972136,0.015093391625362447,0.015093391625362447
66,Facundo Batista,15,14,15,0,0,0,2,8,1,1,0.0,0.007335025544433873,0.0,1,401,0.0006439628482972136,0.0,0.0
25,Gregory P. Smith,15,14,15,0,1,0,6,39,5,6.0442186212578966,0.5285326086956522,0.029969751678236775,0.9532163742690059,19,1784,0.012235294117647058,0.0001666789076555722,0.0001666789076555722
40,Michael W. Hudson,15,14,15,1,1,0,5,15,2,2,0.21875,0.0140022277298664,1.0,3,690,0.0019318885448916408,3.3465641452412423e-06,3.3465641452412423e-06
2,Jack Jansen,15,14,15,1,1,0,14,20,4,4.717803519819545,0.33070866141732286,0.019737062849514275,0.2777777777777778,9,141,0.005795665634674923,0.0056728920440779615,0.0056728920440779615
56,Alex Martelli,15,14,15,0,1,0,3,22,6,7.282460334709846,0.2631578947368421,0.02510261189261115,0.6126482213438734,23,268,0.014811145510835911,0.005866595090517215,0.005866595090517215
50,Steve Holden,15,14,15,0,1,0,4,14,4,4.717803519819545,0.8401559454191033,0.04470676253153473,0.9883040935672514,19,750,0.012235294117647058,9.249873016314549e-05,9.249873016314549e-05
27,Skip Montanaro,15,14,15,0,1,1,6,46,9,10.548571428571428,0.30178854426081053,0.04117290958519385,1.0,47,852,0.030266253869969038,0.0006368042624211719,0.0006368042624211719
4,Barry Warsaw,15,14,15,0,1,0,12,40,8,9.445912653975364,0.5689503087327257,0.02019059787170743,0.8332482124616957,89,14251,0.057312693498452014,0.010840220203471841,0.010840220203471841
28,Tim Peters,15,14,15,0,1,1,6,49,9,10.548571428571428,0.25840419777941376,0.04796809909159316,0.8959083236735607,444,53196,0.2859195046439628,0.07752635212276046,0.07752635212276046
81,Jack Diederich,15,14,15,0,1,1,0,44,9,10.548571428571428,0.3818717277486911,0.03401630562991264,0.8305647840531561,43,1148,0.027690402476780184,0.003924800291463083,0.003924800291463083
29,Ka-Ping Yee,15,14,15,0,1,0,6,8,3,3.6496242179404783,0.5238095238095238,0.004388042502685633,1.0,3,1086,0.0019318885448916408,9.931981733644763e-07,9.931981733644763e-07
8,Andrew M. Kuchling,15,14,15,0,1,1,8,48,9,10.548571428571428,0.3767779973870222,0.04301874223498306,0.8949076305220884,250,18180,0.16099071207430338,0.029317734596237145,0.029317734596237145
57,Hye-Shik Chang,15,14,15,0,1,1,3,44,9,10.548571428571428,0.3179554390563565,0.029901455869549256,0.7013956507627394,79,3990,0.050873065015479876,0.018829807072416493,0.018829807072416493
42,Kurt B. Kaiser,15,14,15,0,1,0,5,38,5,6.0442186212578966,0.3898305084745763,0.024608662571365392,0.8952380952380953,15,371,0.009659442724458204,0.0001389508732432346,0.0001389508732432346
58,David Goodger,15,14,15,0,1,0,3,10,2,2,0.2,0.06042098674734373,1.0,2,68,0.0012879256965944272,5.653626678596917e-07,5.653626678596917e-07
70,Peter Astrand,15,14,15,0,1,0,2,37,4,4.717803519819545,0.5806451612903226,0.042575138085629294,1.0,5,74,0.0032198142414860682,7.093777983417456e-06,7.093777983417456e-06
32,Fredrik Lundh,15,14,15,1,1,0,6,28,8,9.445912653975364,0.2851763094830537,0.03222117680116558,0.6488413547237076,34,4812,0.021894736842105262,0.007505356638460105,0.007505356638460105
82,Richard Jones,15,14,15,0,1,0,0,41,8,9.445912653975364,0.2568079972423302,0.03779195196317283,1.0,22,4954,0.0141671826625387,0.00016531224995985848,0.00016531224995985848
83,Gerhard Häring,15,14,15,0,1,0,0,39,6,7.282460334709846,0.5659262759924386,0.020813871031627837,1.0,56,2477,0.03606191950464396,0.0007508020869452157,0.0007508020869452157
84,Alexandre Vassalotti,16,15,16,0,1,0,0,22,8,9.472752678155565,0.3706293706293706,0.031052105582367154,0.9871794871794871,13,235,0.0068150980634019975,5.3971468916517156e-05,5.3971468916517156e-05
0,Guido van Rossum,16,15,16,0,1,1,16,50,9,10.52635814889336,0.13923632833465027,0.040436230973049776,0.27947498159482986,1758,314880,0.9216109534969779,1.0,1.0
74,Sean Reifscheider,16,15,16,0,1,0,1,29,8,9.472752678155565,0.226215644820296,0.028263042261818454,0.7233201581027667,23,518,0.012057481189095842,0.0016134301578304873,0.0016134301578304873
85,Bill Janssen,16,15,16,0,1,0,0,34,7,8.508982524906092,0.483402489626556,0.028253542741314006,0.8857142857142858,21,6279,0.011009004563957073,0.0014301386563481656,0.0014301386563481656
5,Fred Drake,16,15,16,0,1,0,11,40,8,9.472752678155565,0.32308904649330183,0.02867116733579676,0.7621951219512195,41,4117,0.021493770815344763,0.0031833803326766484,0.0031833803326766484
72,Nick Coghlan,16,15,16,0,1,1,2,37,9,10.52635814889336,0.44340371487537705,0.029343984640369417,0.9064625850340136,49,4908,0.025687677315899833,0.0019309446942386154,0.0019309446942386154
15,Neil Schemenauer,16,15,16,0,1,0,7,21,8,9.472752678155565,0.35355147645650437,0.029718980278345963,0.6993464052287582,18,171,0.00943628962624892,0.0013561217043456687,0.0013561217043456687
86,Collin Winter,16,15,16,0,1,1,0,44,9,10.52635814889336,0.3554150160457981,0.029797903278464478,0.42358451058663515,722,24739,0.37850006167509553,0.3044418483882644,0.3044418483882644
87,Eric Smith,16,15,16,0,1,1,0,31,9,10.52635814889336,0.302713987473904,0.03553534602871768,0.7033333333333334,25,6006,0.01310595781423461,0.003954765916305926,0.003954765916305926
47,Gustavo Niemeyer,16,15,16,1,0,0,5,8,1,1,0.0,0.004162749172105045,0.0,1,11,0.0005242383125693844,0.0,0.0
88,Jeffrey Yasskin,16,15,16,0,1,0,0,26,6,7.232842895230572,0.3268398268398268,0.02298520994527831,1.0,11,179,0.005766621438263228,2.8854152570409145e-05,2.8854152570409145e-05
17,Lars Gustäbel,16,15,16,0,1,0,7,34,5,6.014353354978355,0.4105263157894737,0.029793584256960933,0.9642857142857142,8,4257,0.0041939065005550755,2.7062069613023773e-05,2.7062069613023773e-05
24,Thomas Wouters,16,15,16,0,1,1,7,48,9,10.52635814889336,0.21617476165208385,0.05304703505846381,0.7980857340111718,565,112121,0.2961946466017022,0.10968610270495097,0.10968610270495097
63,Vinay Sajip,16,15,16,0,1,0,3,32,5,6.014353354978355,0.7252747252747253,0.04292808402222614,1.0,6,470,0.0031454298754163067,6.590521569370757e-06,6.590521569370757e-06
7,Jeremy Hylton,16,15,16,0,1,1,10,40,9,10.52635814889336,0.2808470588235294,0.038610276987377234,0.8859903381642512,46,12209,0.024114962378191683,0.0029120900219521463,0.0029120900219521463
42,Kurt B. Kaiser,16,15,16,0,1,0,6,35,5,6.014353354978355,0.6092796092796092,0.016561574785813483,0.8707197763801537,54,2850,0.02830886887874676,0.003144759700151605,0.003144759700151605
64,Matthias Klose,16,15,16,0,1,0,3,36,6,7.232842895230572,0.29704016913319237,0.04407888853629018,1.0,12,509,0.006290859750832613,3.049223644179026e-05,3.049223644179026e-05
76,George Yoshida,16,15,16,1,1,0,1,9,4,4.8850562965234126,0.7,0.014076460482636832,1.0,5,18,0.002621191562846922,1.7982227523879508e-06,1.7982227523879508e-06
89,Travis E. Oliphant,16,15,16,0,1,1,0,27,9,10.52635814889336,0.33198294243070364,0.05313112340915,0.9894179894179893,28,4342,0.014678672751942762,0.00018297080183664005,0.00018297080183664005
78,Ronald Oussoren,16,15,16,0,1,0,1,36,6,7.232842895230572,0.25984251968503935,0.043331315482711324,0.9444444444444444,9,23406,0.00471814481312446,3.272767048992369e-05,3.272767048992369e-05
37,Neal Norwitz,16,15,16,0,1,1,6,48,9,10.52635814889336,0.2607797400866378,0.046673294327330604,0.690444633784594,504,20704,0.26421610953496977,0.12004013380446181,0.12004013380446181
20,Martin v. Löwis,16,15,16,0,1,1,7,45,9,10.52635814889336,0.2700218952553467,0.054204701561049846,0.7891829020063973,362,44546,0.18977426915011716,0.0634959500716364,0.0634959500716364
21,Marc-André Lemburg,16,15,16,0,1,0,7,34,4,4.8850562965234126,0.3162393162393162,0.04365096012958134,1.0,4,550,0.0020969532502775378,2.3104509617004713e-06,2.3104509617004713e-06
51,Raymond Hettinger,16,15,16,0,1,1,5,44,9,10.52635814889336,0.36355564325177586,0.034707744985201204,0.9826961770623742,71,7289,0.037220920192426295,0.0010559931494762453,0.0010559931494762453
80,Kristján Valur Jónsson,16,15,16,0,1,1,1,26,9,10.52635814889336,0.4888965280165005,0.03865491617572045,0.9957805907172995,79,56266,0.04141482669298137,0.0011376407817637229,0.0011376407817637229
90,Žiga Seilnacht,16,15,16,1,1,0,0,38,6,7.232842895230572,0.4516616314199396,0.03136303504643424,1.0,14,1164,0.007339336375971381,4.0064718269445516e-05,4.0064718269445516e-05
54,Brett Cannon,16,15,16,0,1,1,4,44,9,10.52635814889336,0.3271570706246942,0.045342899165206736,0.9280118255728012,165,28840,0.08649932157394843,0.009497852651305776,0.009497852651305776
73,Georg Brandl,16,15,16,0,1,1,2,47,9,10.52635814889336,0.2684379019006709,0.031234924066850366,0.27246657703830585,1211,621592,0.6348525965215246,0.6691613716801155,0.6691613716801155
23,Thomas Heller,16,15,16,0,1,1,7,40,9,10.52635814889336,0.36672172998948793,0.034004459636426954,0.7822368421052631,96,27611,0.050326878006660906,0.011525093660872203,0.011525093660872203
38,Anthony Baxter,16,15,16,1,1,0,6,36,5,6.014353354978355,0.3633879781420765,0.029400412771828352,0.7142857142857143,14,157,0.007339336375971381,0.0013181707777077231,0.0013181707777077231
55,Armin Rigo,16,15,16,0,1,0,4,37,5,6.014353354978355,0.4,0.030269545332953635,0.7051282051282051,13,676,0.0068150980634019975,0.0024625188147286295,0.0024625188147286295
66,Facundo Batista,16,15,16,0,1,1,3,40,9,10.52635814889336,0.7326880602832272,0.024100978033360726,0.9861652689493082,194,74192,0.10170223263846057,0.006395390693218743,0.006395390693218743
25,Gregory P. Smith,16,15,16,0,1,1,7,39,9,10.52635814889336,0.292572408303227,0.034755192172526726,0.8028828828828829,75,7770,0.039317873442703835,0.007013828907519658,0.007013828907519658
56,Alex Martelli,16,15,16,1,1,0,4,16,4,4.8850562965234126,0.36,0.0221678680881255,1.0,4,119,0.0020969532502775378,2.2803289097592093e-06,2.2803289097592093e-06
50,Steve Holden,16,15,16,1,0,0,5,6,1,1,0.0,0.007270563579777983,0.0,1,4,0.0005242383125693844,0.0,0.0
27,Skip Montanaro,16,15,16,0,1,1,7,43,9,10.52635814889336,0.27982733206990945,0.03300554761755272,0.5416436845008273,148,54951,0.07758727026026889,0.04074913381986079,0.04074913381986079
1,Sjoerd Mullender,16,15,16,1,1,0,15,33,4,4.8850562965234126,0.4745762711864407,0.036325049175714254,1.0,4,42,0.0020969532502775378,2.289101666678372e-06,2.289101666678372e-06
4,Barry Warsaw,16,15,16,0,1,0,13,33,4,4.8850562965234126,0.5693950177935944,0.02721766099047151,0.7720588235294118,17,823,0.008912051313679536,0.0024953409515743622,0.0024953409515743622
91,Amaury Forgeot d'Arc,16,15,16,0,1,1,0,40,9,10.52635814889336,0.3456641844823445,0.0352052449718115,0.9521885521885523,55,1554,0.028833107191316144,0.0008724558786817065,0.0008724558786817065
28,Tim Peters,16,15,16,0,1,0,7,29,8,9.472752678155565,0.3077779545093049,0.030048105157663117,0.9924924924924925,37,1382,0.019396817565067222,0.00030474376050866955,0.00030474376050866955
81,Jack Diederich,16,15,16,0,0,0,1,1,1,1,0.0,0.0005688282138794084,0.0,1,4,0.0005242383125693844,0.0,0.0
29,Ka-Ping Yee,16,15,16,0,0,0,7,6,1,1,0.0,0.001358196828420126,0.0,1,21,0.0005242383125693844,0.0,0.0
8,Andrew M. Kuchling,16,15,16,0,1,0,9,34,6,7.232842895230572,0.34917671023595315,0.025562932456626893,0.9830866807610994,44,2210,0.023066485753052913,0.0004487214510007833,0.0004487214510007833
57,Hye-Shik Chang,16,15,16,0,1,0,4,34,6,7.232842895230572,0.39317773788150806,0.028556053906651103,0.9567099567099567,22,1112,0.011533242876526456,0.00017379720557861831,0.00017379720557861831
31,Trent Mick,16,15,16,1,0,0,7,1,1,1,0.0,0.0005688282138794084,0.0,1,5,0.0005242383125693844,0.0,0.0
46,Walter Dörwald,16,15,16,0,1,1,5,42,9,10.52635814889336,0.3220728472798688,0.048785155185742834,0.8473372781065088,170,11107,0.08912051313679535,0.016438460076071436,0.016438460076071436
70,Peter Astrand,16,15,16,1,1,0,3,33,3,3.5558830814961606,0.45098039215686275,0.03607548378194116,1.0,4,188,0.0020969532502775378,2.7352814607515448e-06,2.7352814607515448e-06
92,Mark Summerfield,16,15,16,0,1,0,0,12,5,6.014353354978355,0.7660891089108911,0.014844278535163567,1.0,25,521,0.01310595781423461,0.00014728633410460956,0.00014728633410460956
83,Gerhard Häring,16,15,16,0,1,0,1,7,6,7.232842895230572,0.8746928746928747,0.014723691326087909,0.9525691699604742,23,1221,0.012057481189095842,0.0002810324226427371,0.0002810324226427371
93,Christian Heimes,16,15,16,0,1,1,0,46,9,10.52635814889336,0.22213540934768555,0.05054363908864268,0.6057217246733692,619,184159,0.324503515480449,0.18092239393958306,0.18092239393958306
33,Mark Hammond,16,15,16,0,1,0,7,11,4,4.8850562965234126,0.25,0.013081932117647653,1.0,4,104,0.0020969532502775378,2.965497801575114e-06,2.965497801575114e-06
84,Alexandre Vassalotti,17,16,17,0,1,1,1,51,11,12.678114478114479,0.22960390186225244,0.04878954574619842,0.8206682018341211,223,33537,0.1273915569326104,0.0339570745568467,0.0339570745568467
0,Guido van Rossum,17,16,17,0,1,1,17,52,11,12.678114478114479,0.16768952819649974,0.045223377536444745,0.6598880047155908,117,17560,0.06683772269558483,0.028204501880621263,0.028204501880621263
94,Trent Nelson,17,16,17,0,1,0,0,49,9,11.162626262626263,0.22971000698013833,0.030370961350507385,0.8120218579234972,61,9406,0.03484701781564679,0.006629703073348956,0.006629703073348956
85,Bill Janssen,17,16,17,1,1,0,1,13,4,4.9814509883839415,0.18604651162790697,0.00853122949870515,0.6666666666666666,6,1462,0.003427575522850504,0.0015415052153255411,0.0015415052153255411
5,Fred Drake,17,16,17,0,1,0,12,45,7,8.541954412096592,0.16652684563758388,0.028075763841658052,0.5982905982905983,27,4452,0.015424089852827267,0.003659963645011574,0.003659963645011574
72,Nick Coghlan,17,16,17,0,1,1,3,47,11,12.678114478114479,0.2508108535717111,0.03635867104422342,0.8457657657657658,75,5375,0.0428446940356313,0.007391341840891871,0.007391341840891871
15,Neil Schemenauer,17,16,17,0,0,0,8,7,1,1,0.0,0.0031053218961952823,0.0,1,13,0.0005712625871417506,0.0,0.0
74,Sean Reifscheider,17,16,17,0,1,0,2,41,5,6.110907904531711,0.29838709677419356,0.028329812705290947,1.0,7,195,0.003998838109992254,1.5157196647239774e-05,1.5157196647239774e-05
46,Walter Dörwald,17,16,17,0,1,0,6,14,4,4.9814509883839415,0.37719298245614036,0.013889373788477792,0.75,8,444,0.004570100697134005,0.001547690817087357,0.001547690817087357
87,Eric Smith,17,16,17,0,1,1,1,49,11,12.678114478114479,0.2671356592832018,0.04060934017021628,0.73158953722334,71,10119,0.040559643687064294,0.014392277309660558,0.014392277309660558
29,Ka-Ping Yee,17,16,17,1,1,0,8,41,5,6.110907904531711,0.4260869565217391,0.0346534172269297,1.0,6,1152,0.003427575522850504,1.826493528478657e-05,1.826493528478657e-05
71,Bob Ippolito,17,16,17,0,0,0,3,8,1,1,0.0,0.0028571671707076497,0.0,1,14,0.0005712625871417506,0.0,0.0
88,Jeffrey Yasskin,17,16,17,0,1,1,1,46,11,12.678114478114479,0.24409568794758493,0.042456970110226644,0.952861952861953,55,6089,0.031419442292796286,0.0015614993606730332,0.0015614993606730332
17,Lars Gustäbel,17,16,17,0,1,0,8,41,4,4.9814509883839415,0.34558823529411764,0.032467375044888454,0.9333333333333333,6,607,0.003427575522850504,2.3022528788986242e-05,2.3022528788986242e-05
95,Jesus Cea,17,16,17,0,1,0,0,42,7,8.541954412096592,0.5276489475561899,0.02737711519720448,1.0,36,16765,0.020565453137103024,0.00042868807389527573,0.00042868807389527573
96,Hirokazu Yamamoto,17,16,17,0,1,0,0,44,9,11.162626262626263,0.25829383886255924,0.03586705242888721,0.7552602436323366,43,1992,0.024564291247095277,0.00692374834485396,0.00692374834485396
7,Jeremy Hylton,17,16,17,0,1,0,11,39,9,11.162626262626263,0.20135654990888843,0.031237599928187514,0.7262626262626263,45,8101,0.02570681642137878,0.00978450465849689,0.00978450465849689
97,Josiah Carlson,17,16,17,0,1,0,0,11,3,3.753347712566693,0.21621621621621623,0.010794426759870327,0.5,8,883,0.004570100697134005,0.0001717678392822359,0.0001717678392822359
98,Senthil Kumaran,17,16,17,0,1,0,0,11,4,4.9814509883839415,0.6521739130434783,0.01265862659921368,1.0,13,3462,0.007426413632842758,7.333807866144762e-05,7.333807866144762e-05
64,Matthias Klose,17,16,17,0,1,0,4,41,6,7.275281233259925,0.3648854961832061,0.03217056339651601,0.8333333333333333,13,713,0.007426413632842758,0.00017838756319821139,0.00017838756319821139
89,Travis E. Oliphant,17,16,17,1,1,0,1,23,7,8.541954412096592,0.2556255625562556,0.026553288596729712,1.0,12,664,0.006855151045701008,3.7535076174222656e-05,3.7535076174222656e-05
63,Vinay Sajip,17,16,17,0,1,0,4,40,6,7.275281233259925,0.562874251497006,0.038255595296232056,1.0,6,1115,0.003427575522850504,6.6967060158614606e-06,6.6967060158614606e-06
78,Ronald Oussoren,17,16,17,0,1,0,2,42,9,11.162626262626263,0.3824949935210272,0.02334687804888555,0.8451293759512937,73,3715,0.041702168861347796,0.0026914963460472063,0.0026914963460472063
37,Neal Norwitz,17,16,17,0,1,1,7,54,11,12.678114478114479,0.21816448152562576,0.05190163223504018,0.8891426831125323,199,7765,0.11368125484120838,0.021134042434877688,0.021134042434877688
20,Martin v. Löwis,17,16,17,0,1,1,8,56,11,12.678114478114479,0.22353006224467878,0.04109803862890675,0.5111726429461442,466,233214,0.2662083656080558,0.19545549844530402,0.19545549844530402
21,Marc-André Lemburg,17,16,17,0,1,1,8,48,11,12.678114478114479,0.27158574503707245,0.04866941502196811,0.9238964992389649,73,1107,0.041702168861347796,0.004812982318049093,0.004812982318049093
99,Mark Dickinson,17,16,17,0,1,1,0,48,11,12.678114478114479,0.3269049326338831,0.036555772475261844,0.9325156396236639,202,12910,0.11539504260263361,0.015342008586731966,0.015342008586731966
100,Armin Ronacher,17,16,17,0,1,0,0,9,3,3.753347712566693,0.4146341463414634,0.005275209399090736,1.0,4,54,0.0022850503485670024,2.28772498647241e-06,2.28772498647241e-06
101,Jesse Noller,17,16,17,0,1,0,0,42,8,10.028976034858388,0.35274229902329074,0.033191908429722965,0.9761904761904762,28,1520,0.015995352439969017,0.0003461618824995939,0.0003461618824995939
51,Raymond Hettinger,17,16,17,0,1,1,6,50,11,12.678114478114479,0.2388008303121323,0.044369869007788804,0.8479400145126179,158,15479,0.0902594887683966,0.019021547520894858,0.019021547520894858
102,Guilherme Polo,17,16,17,0,1,0,0,40,3,3.753347712566693,0.40860215053763443,0.037981848212291294,1.0,5,34,0.0028563129357087533,2.1669301835657466e-05,2.1669301835657466e-05
80,Kristján Valur Jónsson,17,16,17,0,1,0,2,23,4,4.9814509883839415,0.2781065088757396,0.02031053516139226,1.0,4,56,0.0022850503485670024,1.8961012117389013e-06,1.8961012117389013e-06
54,Brett Cannon,17,16,17,0,1,1,5,53,11,12.678114478114479,0.22444971589341867,0.037636789840129116,0.4807994610375028,366,27417,0.2090821068938807,0.16346475046328487,0.16346475046328487
103,Antoine Pitrou,17,16,17,0,1,1,0,51,11,12.678114478114479,0.22215370256170935,0.04001801620662869,0.680532212885154,120,7939,0.06855151045701008,0.028012542465298697,0.028012542465298697
73,Georg Brandl,17,16,17,0,1,1,3,58,11,12.678114478114479,0.187541948567019,0.04314490598374868,0.4662746069085056,985,249432,0.5626936483346243,0.540438833493157,0.540438833493157
104,David Wolever,17,16,17,0,1,0,0,25,4,4.9814509883839415,0.17578125,0.02050063364250658,0.8666666666666667,6,73,0.003427575522850504,0.0001350414941526024,0.0001350414941526024
23,Thomas Heller,17,16,17,0,1,1,8,48,11,12.678114478114479,0.37463113242345997,0.028338563590625514,0.7304407713498622,121,58654,0.06912277304415182,0.027844961154817306,0.027844961154817306
24,Thomas Wouters,17,16,17,0,1,0,8,28,5,6.110907904531711,0.2570356472795497,0.022158291141988768,1.0,10,173,0.0057126258714175066,4.167635817514414e-05,4.167635817514414e-05
55,Armin Rigo,17,16,17,0,1,0,5,15,3,3.753347712566693,0.2077922077922078,0.006282280833800168,0.6666666666666666,6,119,0.003427575522850504,3.416809476521226e-05,3.416809476521226e-05
105,Tarek Ziadé,17,16,17,0,1,0,0,40,5,6.110907904531711,0.32793522267206476,0.028402833346133603,0.6944444444444444,9,664,0.005141363284275756,0.0015691580562614623,0.0015691580562614623
25,Gregory P. Smith,17,16,17,0,1,1,8,56,11,12.678114478114479,0.23752585768938214,0.05353094693553702,0.9478741916214322,278,23656,0.15881099922540667,0.030714617742002945,0.030714617742002945
106,Jerry Seutter,17,16,17,1,1,0,0,9,3,3.753347712566693,0.75,0.009572747899038885,1.0,4,1004,0.0022850503485670024,2.151643886115106e-06,2.151643886115106e-06
107,Benjamin Peterson,17,16,17,0,1,1,0,58,11,12.678114478114479,0.1396389162753828,0.03777919474236387,0.2793127748782048,1424,304243,0.8134779240898529,1.0,1.0
108,Jeroen Ruigrok van der Werven,17,16,17,0,1,0,0,10,2,2,1.0,0.009685136670262044,1.0,2,210,0.0011425251742835012,2.771517603669317e-07,2.771517603669317e-07
49,Andrew MacIntyre,17,16,17,1,1,0,6,25,6,7.275281233259925,0.28063241106719367,0.01979743108655057,0.8333333333333334,12,3041,0.006855151045701008,0.0015921837726413362,0.0015921837726413362
27,Skip Montanaro,17,16,17,0,1,0,8,44,9,11.162626262626263,0.2793412008818571,0.030812803637164574,0.9535423925667829,42,2488,0.023993028659953525,0.0006757474902891486,0.0006757474902891486
4,Barry Warsaw,17,16,17,0,1,1,14,48,11,12.678114478114479,0.1892820489937977,0.041629892544067015,0.7620192307692308,65,5837,0.03713206816421379,0.007809729882971788,0.007809729882971788
91,Amaury Forgeot d'Arc,17,16,17,0,1,1,1,54,11,12.678114478114479,0.20481768758961288,0.05505969089410949,0.805904904390107,293,25243,0.16737993803253293,0.05539867575113657,0.05539867575113657
109,Steven Bethard,17,16,17,0,1,0,0,27,7,8.541954412096592,0.2357001972386588,0.02493647443627039,0.8461538461538461,13,411,0.007426413632842758,0.001570605073830132,0.001570605073830132
8,Andrew M. Kuchling,17,16,17,0,1,1,10,53,11,12.678114478114479,0.264480535581453,0.036918797591422116,0.8406493742064212,149,10967,0.08511812548412084,0.016864030143964936,0.016864030143964936
57,Hye-Shik Chang,17,16,17,0,1,0,5,42,4,4.9814509883839415,0.24482758620689654,0.033723903205591974,0.7777777777777777,9,3643,0.005141363284275756,0.0015805754611276264,0.0015805754611276264
42,Kurt B. Kaiser,17,16,17,0,1,0,7,43,5,6.110907904531711,0.2509505703422053,0.02717466671396745,0.7205882352941176,17,639,0.00971146398140976,0.003195695515835091,0.003195695515835091
66,Facundo Batista,17,16,17,0,1,0,4,46,9,11.162626262626263,0.2892249527410208,0.03552272386121129,0.8063482425959658,244,71846,0.13938807126258715,0.032081644987710545,0.032081644987710545
58,David Goodger,17,16,17,0,1,0,5,18,2,2,1.0,0.015937499034754037,1.0,2,16,0.0011425251742835012,2.994237472813909e-06,2.994237472813909e-06
